resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,en_markup,screen_hint,source_kind,en,en_status,reviewer,notes
0x7f130621,string,startup_terms_of_service_link_text,,利用規約,ja,,,,,startup,resource,Terms of Service,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130622,string,state_empty,,Empty,en,,,,,state,resource,Empty,source_verified,source passthrough + deterministic QA,User-visible static UI; state label
0x7f130623,string,state_off,,Off,en,,,,,state,resource,Off,source_verified,source passthrough + deterministic QA,User-visible static UI; state label
0x7f130624,string,state_on,,On,en,,,,,state,resource,On,source_verified,source passthrough + deterministic QA,User-visible static UI; state label
0x7f130626,string,subscription_course_change,,会員コース変更,ja,,,,,subscription,resource,Change membership plan,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130627,string,success_login_message,,%s でログインしました,ja,%s,,,,success,resource,Logged in with %s,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130629,string,switch_role,,Switch,en,,,,,switch,resource,Switch,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility role
0x7f13062a,string,tab,,Tab,en,,,,,tab,resource,Tab,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility role
0x7f13062b,string,template_percent,,%1$d percent.,en,%1$d,,,,template,resource,%1$d percent.,source_verified,source passthrough + deterministic QA,User-visible static UI; status text
0x7f13062c,string,terms,,『ボカコレ』利用規約,ja,,,,,terms,resource,Bokakore Terms of Service,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13062e,string,tokutei_payment_rules,,特定商取引法に基づく表記,ja,,,,,tokutei,resource,Information based on the Act on Specified Commercial Transactions,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130630,string,tooltip_description,,tooltip,en,,,,,tooltip,resource,tooltip,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130631,string,tooltip_label,,show tooltip,en,,,,,tooltip,resource,show tooltip,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130632,string,trend_work,,人気の作品,ja,,,,,trend,resource,Popular works,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130634,string,tt_ad_close_text,,Ad closed,en,,,,,tt,resource,Ad closed,source_verified,source passthrough + deterministic QA,User-visible static UI; ad UI status
0x7f130635,string,tt_ad_data_error,,Response data error,en,,,,,tt,resource,Response data error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130636,string,tt_ad_is_closed,,Ads Closed,en,,,,,tt,resource,Ads Closed,source_verified,source passthrough + deterministic QA,User-visible static UI; ad UI status
0x7f130637,string,tt_ad_logo_txt,,AD,en,,,,,tt,resource,AD,source_verified,source passthrough + deterministic QA,User-visible static UI; ad label
0x7f130638,string,tt_add_bad_reason,,Add the reason you think bad,en,,,,,tt,resource,Add the reason you think bad,source_verified,source passthrough + deterministic QA,User-visible static UI; feedback UI
0x7f130639,string,tt_adslot_empty,,No request ad slot,en,,,,,tt,resource,No request ad slot,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13063a,string,tt_adslot_id_error,,Illegal ad slot id,en,,,,,tt,resource,Illegal ad slot id,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13063b,string,tt_adslot_size_empty,,Empty ad slot size,en,,,,,tt,resource,Empty ad slot size,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13063c,string,tt_app_empty,,No request app,en,,,,,tt,resource,No request app,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13063d,string,tt_bad,,Bad,en,,,,,tt,resource,Bad,source_verified,source passthrough + deterministic QA,User-visible static UI; feedback UI
0x7f13063e,string,tt_banner_ad_load_image_error,,Banner loading failed,en,,,,,tt,resource,Banner loading failed,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130640,string,tt_comment_num,,%1$s reviews,en,%1$s,,,,tt,resource,%1$s reviews,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130641,string,tt_content_type,,Http content type error,en,,,,,tt,resource,Http content type error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130642,string,tt_count_down_view,,Skip,en,,,,,tt,resource,Skip,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130643,string,tt_dislike_header_tv_back,,Back,en,,,,,tt,resource,Back,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130644,string,tt_dislike_header_tv_title,,Select,en,,,,,tt,resource,Select,source_verified,source passthrough + deterministic QA,User-visible static UI; UI title
0x7f130645,string,tt_display_error,,Display error,en,,,,,tt,resource,Display error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130646,string,tt_done,,Done,en,,,,,tt,resource,Done,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130647,string,tt_error_access_method_pass,,Illegal access method,en,,,,,tt,resource,Illegal access method,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130648,string,tt_error_ad_able_false_msg,,"Prohibit request ads by compliance, please check GDPR settings",en,,,,,tt,resource,"Prohibit request ads by compliance, please check GDPR settings",source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130649,string,tt_error_ad_type,,Illegal ad type,en,,,,,tt,resource,Illegal ad type,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13064a,string,tt_error_adtype_differ,,Ad type error,en,,,,,tt,resource,Ad type error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13064b,string,tt_error_apk_sign_check_error,,Illegal apk sha1 value,en,,,,,tt,resource,Illegal apk sha1 value,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13064c,string,tt_error_bidding_type,,"Placement is not bidding type, please check placement bidding type",en,,,,,tt,resource,"Placement is not bidding type, please check placement bidding type",source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13064d,string,tt_error_code_adcount_error,,Incorrect number of ad,en,,,,,tt,resource,Incorrect number of ad,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13064e,string,tt_error_code_click_event_error,,Click event error,en,,,,,tt,resource,Click event error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13064f,string,tt_error_device_ip,,Please check the country of the IP of the ad requesting device in service country,en,,,,,tt,resource,Please check the country of the IP of the ad requesting device in service country,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130650,string,tt_error_empty_content,,IP is empty or ua is empty,en,,,,,tt,resource,IP is empty or ua is empty,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130651,string,tt_error_image_size,,Illegal image size,en,,,,,tt,resource,Illegal image size,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130652,string,tt_error_interstitial_version,,The sdk version used for the new insertion style is too low. Please upgrade to version 3550 and above,en,,,,,tt,resource,The sdk version used for the new insertion style is too low. Please upgrade to version 3550 and above,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130653,string,tt_error_media_id,,Illegal media id,en,,,,,tt,resource,Illegal media id,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130654,string,tt_error_media_type,,Illegal media type,en,,,,,tt,resource,Illegal media type,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130655,string,tt_error_new_register_limit,,New ad slot exceeded daily request limit,en,,,,,tt,resource,New ad slot exceeded daily request limit,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130656,string,tt_error_origin_ad_error,,Origin type error,en,,,,,tt,resource,Origin type error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130657,string,tt_error_package_name,,Package name error,en,,,,,tt,resource,Package name error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130658,string,tt_error_redirect,,Redirect error,en,,,,,tt,resource,Redirect error,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130659,string,tt_error_request_invalid,,Invalid request,en,,,,,tt,resource,Invalid request,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13065a,string,tt_error_slot_id_app_id_differ,,SlotId and AppId match error,en,,,,,tt,resource,SlotId and AppId match error,source_verified,source passthrough + deterministic QA,User-visible static UI; error/status text
0x7f13065b,string,tt_error_splash_ad_type,,Splash ad type error,en,,,,,tt,resource,Splash ad type error,source_verified,source passthrough + deterministic QA,User-visible static UI; error/status text
0x7f13065c,string,tt_error_union_os_error,,Os type error,en,,,,,tt,resource,Os type error,source_verified,source passthrough + deterministic QA,User-visible static UI; error/status text
0x7f13065d,string,tt_error_union_sdk_too_old,,Sdk version too low,en,,,,,tt,resource,Sdk version too low,source_verified,source passthrough + deterministic QA,User-visible static UI; error/status text
0x7f13065e,string,tt_error_unknow,,Unknown error,en,,,,,tt,resource,Unknown error,source_verified,source passthrough + deterministic QA,User-visible static UI; error/status text
0x7f13065f,string,tt_error_update_version,,Please update to version 2310 or later,en,,,,,tt,resource,Please update to version 2310 or later,source_verified,source passthrough + deterministic QA,User-visible static UI; error/status text
0x7f130660,string,tt_error_verify_reward,,Reward verify error,en,,,,,tt,resource,Reward verify error,source_verified,source passthrough + deterministic QA,User-visible static UI; error/status text
0x7f130661,string,tt_feedback_experience_text,,We'll continue to improve our service.,en,,,,,tt,resource,We'll continue to improve our service.,source_verified,source passthrough + deterministic QA,User-visible static UI; feedback UI
0x7f130662,string,tt_feedback_submit_text,,You've submitted feedback! Please don't submit again.,en,,,,,tt,resource,You've submitted feedback! Please don't submit again.,source_verified,source passthrough + deterministic QA,User-visible static UI; feedback UI
0x7f130663,string,tt_feedback_thank_text,,Thanks for your feedback!,en,,,,,tt,resource,Thanks for your feedback!,source_verified,source passthrough + deterministic QA,User-visible static UI; feedback UI
